lon,lat,built_up,urban_class,is_urban
7.061913,4.824962,4719.0,High Urban,1
7.062822,4.824962,5000.0,High Urban,1
7.06373,4.824962,5000.0,High Urban,1
7.064639,4.824962,4857.0,High Urban,1
7.065548,4.824962,5137.0,High Urban,1
7.066457,4.824962,2568.0,High Urban,1
7.067366,4.824962,172.0,Suburban,1
7.068274,4.824962,730.0,Urban,1
7.069183,4.824962,0.0,Rural,0
7.070092,4.824962,72.0,Suburban,1
7.071001,4.824962,730.0,Urban,1
7.07191,4.824962,2472.0,Urban,1
7.072818,4.824962,4923.0,High Urban,1
7.073727,4.824962,4923.0,High Urban,1
7.074636,4.824962,5056.0,High Urban,1
7.075545,4.824962,4964.0,High Urban,1
7.076454,4.824962,5270.0,High Urban,1
7.077362,4.824962,5340.0,High Urban,1
7.078271,4.824962,4293.0,High Urban,1
7.07918,4.824962,3360.0,High Urban,1
7.080089,4.824962,4690.0,High Urban,1
7.080998,4.824962,2950.0,High Urban,1
7.081906,4.824962,3742.0,High Urban,1
7.082815,4.824962,3340.0,High Urban,1
7.083724,4.824962,3340.0,High Urban,1
7.084633,4.824962,3375.0,High Urban,1
7.085542,4.824962,4463.0,High Urban,1
7.086451,4.824962,5519.0,High Urban,1
7.087359,4.824962,4451.0,High Urban,1
7.088268,4.824962,4297.0,High Urban,1
7.089177,4.824962,5227.0,High Urban,1
7.090086,4.824962,3220.0,High Urban,1
7.090995,4.824962,3803.0,High Urban,1
7.091903,4.824962,3190.0,High Urban,1
7.092812,4.824962,4149.0,High Urban,1
7.093721,4.824962,4149.0,High Urban,1
7.09463,4.824962,4622.0,High Urban,1
7.095539,4.824962,5565.0,High Urban,1
7.096447,4.824962,4509.0,High Urban,1
7.097356,4.824962,1383.0,Urban,1
7.098265,4.824962,33.0,Suburban,1
7.099174,4.824962,220.0,Suburban,1
6.900146,4.824054,0.0,Rural,0
6.901055,4.824054,0.0,Rural,0
6.901964,4.824054,12.0,Suburban,1
6.902872,4.824054,33.0,Suburban,1
6.903781,4.824054,23.0,Suburban,1
6.90469,4.824054,23.0,Suburban,1
6.905599,4.824054,0.0,Rural,0
6.906508,4.824054,0.0,Rural,0
6.907416,4.824054,29.0,Suburban,1
6.908325,4.824054,1555.0,Urban,1
6.909234,4.824054,4835.0,High Urban,1
6.910143,4.824054,4639.0,High Urban,1
6.911052,4.824054,857.0,Urban,1
6.91196,4.824054,164.0,Suburban,1
6.912869,4.824054,1012.0,Urban,1
6.913778,4.824054,4362.0,High Urban,1
6.914687,4.824054,4362.0,High Urban,1
6.915596,4.824054,4993.0,High Urban,1
6.916504,4.824054,1745.0,Urban,1
6.917413,4.824054,31.0,Suburban,1
6.918322,4.824054,0.0,Rural,0
6.919231,4.824054,0.0,Rural,0
6.92014,4.824054,38.0,Suburban,1
6.921048,4.824054,134.0,Suburban,1
6.921957,4.824054,0.0,Rural,0
6.922866,4.824054,0.0,Rural,0
6.923775,4.824054,0.0,Rural,0
6.924684,4.824054,0.0,Rural,0
6.925592,4.824054,0.0,Rural,0
6.926501,4.824054,0.0,Rural,0
6.92741,4.824054,0.0,Rural,0
6.928319,4.824054,0.0,Rural,0
6.929228,4.824054,0.0,Rural,0
6.930136,4.824054,0.0,Rural,0
6.931045,4.824054,0.0,Rural,0
6.931954,4.824054,0.0,Rural,0
6.932863,4.824054,0.0,Rural,0
6.933772,4.824054,0.0,Rural,0
6.93468,4.824054,0.0,Rural,0
6.935589,4.824054,0.0,Rural,0
6.936498,4.824054,0.0,Rural,0
6.937407,4.824054,0.0,Rural,0
6.938316,4.824054,0.0,Rural,0
6.939224,4.824054,0.0,Rural,0
6.940133,4.824054,0.0,Rural,0
6.941042,4.824054,0.0,Rural,0
6.941951,4.824054,0.0,Rural,0
6.94286,4.824054,0.0,Rural,0
6.943768,4.824054,0.0,Rural,0
6.944677,4.824054,0.0,Rural,0
6.945586,4.824054,0.0,Rural,0
6.946495,4.824054,0.0,Rural,0
6.947404,4.824054,0.0,Rural,0
6.948312,4.824054,0.0,Rural,0
6.949221,4.824054,216.0,Suburban,1
6.95013,4.824054,119.0,Suburban,1
6.951039,4.824054,5158.0,High Urban,1
6.951948,4.824054,5134.0,High Urban,1
6.952857,4.824054,4093.0,High Urban,1
6.953765,4.824054,4057.0,High Urban,1
6.954674,4.824054,4057.0,High Urban,1
6.955583,4.824054,4105.0,High Urban,1
6.956492,4.824054,4744.0,High Urban,1
6.957401,4.824054,3866.0,High Urban,1
6.958309,4.824054,3923.0,High Urban,1
6.959218,4.824054,4540.0,High Urban,1
6.960127,4.824054,3718.0,High Urban,1
6.961036,4.824054,5374.0,High Urban,1
6.961945,4.824054,5133.0,High Urban,1
6.962853,4.824054,3176.0,High Urban,1
6.963762,4.824054,2043.0,Urban,1
6.964671,4.824054,2043.0,Urban,1
6.96558,4.824054,3172.0,High Urban,1
6.966489,4.824054,3819.0,High Urban,1
6.967397,4.824054,5239.0,High Urban,1
6.968306,4.824054,4626.0,High Urban,1
6.969215,4.824054,4969.0,High Urban,1
6.970124,4.824054,4670.0,High Urban,1
6.971033,4.824054,4012.0,High Urban,1
6.971941,4.824054,5858.0,High Urban,1
6.97285,4.824054,3644.0,High Urban,1
6.973759,4.824054,4435.0,High Urban,1
6.974668,4.824054,4435.0,High Urban,1
6.975577,4.824054,5104.0,High Urban,1
6.976485,4.824054,4296.0,High Urban,1
6.977394,4.824054,1500.0,Urban,1
6.978303,4.824054,3602.0,High Urban,1
6.979212,4.824054,3431.0,High Urban,1
6.980121,4.824054,4386.0,High Urban,1
6.981029,4.824054,4589.0,High Urban,1
6.981938,4.824054,4595.0,High Urban,1
6.982847,4.824054,4455.0,High Urban,1
6.983756,4.824054,3658.0,High Urban,1
6.984665,4.824054,3658.0,High Urban,1
6.985573,4.824054,5152.0,High Urban,1
6.986482,4.824054,3232.0,High Urban,1
6.987391,4.824054,3313.0,High Urban,1
6.9883,4.824054,2346.0,Urban,1
6.989209,4.824054,3488.0,High Urban,1
6.990117,4.824054,3338.0,High Urban,1
6.991026,4.824054,3772.0,High Urban,1
6.991935,4.824054,4276.0,High Urban,1
6.992844,4.824054,4695.0,High Urban,1
6.993753,4.824054,3771.0,High Urban,1
6.994661,4.824054,3771.0,High Urban,1
6.99557,4.824054,3359.0,High Urban,1
6.996479,4.824054,2910.0,High Urban,1
6.997388,4.824054,2591.0,High Urban,1
6.998297,4.824054,4891.0,High Urban,1
6.999205,4.824054,4232.0,High Urban,1
7.000114,4.824054,3678.0,High Urban,1
7.001023,4.824054,3528.0,High Urban,1
7.001932,4.824054,2991.0,High Urban,1
7.002841,4.824054,1782.0,Urban,1
7.003749,4.824054,2798.0,High Urban,1
7.004658,4.824054,2798.0,High Urban,1
7.005567,4.824054,4809.0,High Urban,1
7.006476,4.824054,2818.0,High Urban,1
7.007385,4.824054,3354.0,High Urban,1
7.008293,4.824054,3707.0,High Urban,1
7.009202,4.824054,4274.0,High Urban,1
7.010111,4.824054,4390.0,High Urban,1
7.01102,4.824054,4021.0,High Urban,1
7.011929,4.824054,3647.0,High Urban,1
7.012837,4.824054,3951.0,High Urban,1
7.013746,4.824054,3951.0,High Urban,1
7.014655,4.824054,3860.0,High Urban,1
7.015564,4.824054,4480.0,High Urban,1
7.016473,4.824054,3945.0,High Urban,1
7.017382,4.824054,1797.0,Urban,1
7.01829,4.824054,2385.0,Urban,1
7.019199,4.824054,4479.0,High Urban,1
7.020108,4.824054,4908.0,High Urban,1
7.021017,4.824054,1584.0,Urban,1
7.021926,4.824054,1231.0,Urban,1
7.022834,4.824054,1518.0,Urban,1
7.023743,4.824054,1518.0,Urban,1
7.024652,4.824054,1287.0,Urban,1
7.025561,4.824054,3302.0,High Urban,1
7.02647,4.824054,5123.0,High Urban,1
7.027378,4.824054,5548.0,High Urban,1
7.028287,4.824054,5824.0,High Urban,1
7.029196,4.824054,2100.0,Urban,1
7.030105,4.824054,493.0,Suburban,1
7.031014,4.824054,38.0,Suburban,1
7.031922,4.824054,0.0,Rural,0
7.032831,4.824054,91.0,Suburban,1
7.03374,4.824054,91.0,Suburban,1
7.034649,4.824054,250.0,Suburban,1
7.035558,4.824054,2985.0,High Urban,1
7.036466,4.824054,4056.0,High Urban,1
7.037375,4.824054,4670.0,High Urban,1
7.038284,4.824054,4747.0,High Urban,1
7.039193,4.824054,2727.0,High Urban,1
7.040102,4.824054,6055.0,High Urban,1
7.04101,4.824054,6224.0,High Urban,1
7.041919,4.824054,5437.0,High Urban,1
7.042828,4.824054,4673.0,High Urban,1
7.043737,4.824054,4673.0,High Urban,1
7.044646,4.824054,2099.0,Urban,1
7.045554,4.824054,0.0,Rural,0
7.046463,4.824054,1318.0,Urban,1
7.047372,4.824054,4588.0,High Urban,1
7.048281,4.824054,3600.0,High Urban,1
7.04919,4.824054,5030.0,High Urban,1
7.050098,4.824054,5132.0,High Urban,1
7.051007,4.824054,6015.0,High Urban,1
7.051916,4.824054,3723.0,High Urban,1
7.052825,4.824054,5937.0,High Urban,1
7.053734,4.824054,5937.0,High Urban,1
7.054642,4.824054,6058.0,High Urban,1
7.055551,4.824054,4038.0,High Urban,1
7.05646,4.824054,4236.0,High Urban,1
7.057369,4.824054,3755.0,High Urban,1
7.058278,4.824054,5505.0,High Urban,1
7.059186,4.824054,4307.0,High Urban,1
7.060095,4.824054,5021.0,High Urban,1
7.061004,4.824054,4918.0,High Urban,1
7.061913,4.824054,3078.0,High Urban,1
7.062822,4.824054,4047.0,High Urban,1
7.06373,4.824054,4047.0,High Urban,1
7.064639,4.824054,4789.0,High Urban,1
7.065548,4.824054,4271.0,High Urban,1
7.066457,4.824054,5858.0,High Urban,1
7.067366,4.824054,3423.0,High Urban,1
7.068274,4.824054,696.0,Urban,1
7.069183,4.824054,5779.0,High Urban,1
7.070092,4.824054,0.0,Rural,0
7.071001,4.824054,0.0,Rural,0
7.07191,4.824054,1335.0,Urban,1
7.072818,4.824054,5235.0,High Urban,1
7.073727,4.824054,5235.0,High Urban,1
7.074636,4.824054,5779.0,High Urban,1
7.075545,4.824054,5379.0,High Urban,1
7.076454,4.824054,4943.0,High Urban,1
7.077362,4.824054,5531.0,High Urban,1
7.078271,4.824054,4112.0,High Urban,1
7.07918,4.824054,4712.0,High Urban,1
7.080089,4.824054,5590.0,High Urban,1
7.080998,4.824054,4483.0,High Urban,1
7.081906,4.824054,3859.0,High Urban,1
7.082815,4.824054,95.0,Suburban,1
7.083724,4.824054,95.0,Suburban,1
7.084633,4.824054,3154.0,High Urban,1
7.085542,4.824054,3955.0,High Urban,1
7.086451,4.824054,4119.0,High Urban,1
7.087359,4.824054,3254.0,High Urban,1
7.088268,4.824054,4337.0,High Urban,1
7.089177,4.824054,5985.0,High Urban,1
7.090086,4.824054,3982.0,High Urban,1
7.090995,4.824054,5228.0,High Urban,1
7.091903,4.824054,3019.0,High Urban,1
7.092812,4.824054,1872.0,Urban,1
7.093721,4.824054,1872.0,Urban,1
7.09463,4.824054,4694.0,High Urban,1
7.095539,4.824054,4158.0,High Urban,1
7.096447,4.824054,5187.0,High Urban,1
7.097356,4.824054,5518.0,High Urban,1
7.098265,4.824054,600.0,Urban,1
7.099174,4.824054,0.0,Rural,0
6.900146,4.823145,0.0,Rural,0
6.901055,4.823145,0.0,Rural,0
6.901964,4.823145,0.0,Rural,0
6.902872,4.823145,0.0,Rural,0
6.903781,4.823145,0.0,Rural,0
6.90469,4.823145,0.0,Rural,0
6.905599,4.823145,0.0,Rural,0
6.906508,4.823145,0.0,Rural,0
6.907416,4.823145,0.0,Rural,0
6.908325,4.823145,760.0,Urban,1
6.909234,4.823145,4355.0,High Urban,1
6.910143,4.823145,3849.0,High Urban,1
6.911052,4.823145,460.0,Suburban,1
6.91196,4.823145,85.0,Suburban,1
6.912869,4.823145,251.0,Suburban,1
6.913778,4.823145,3457.0,High Urban,1
6.914687,4.823145,3457.0,High Urban,1
6.915596,4.823145,4499.0,High Urban,1
6.916504,4.823145,4238.0,High Urban,1
6.917413,4.823145,1989.0,Urban,1
6.918322,4.823145,1989.0,Urban,1
6.919231,4.823145,0.0,Rural,0
6.92014,4.823145,332.0,Suburban,1
6.921048,4.823145,0.0,Rural,0
6.921957,4.823145,0.0,Rural,0
6.922866,4.823145,0.0,Rural,0
6.923775,4.823145,0.0,Rural,0
6.924684,4.823145,0.0,Rural,0
6.925592,4.823145,0.0,Rural,0
6.926501,4.823145,0.0,Rural,0
6.92741,4.823145,0.0,Rural,0
6.928319,4.823145,0.0,Rural,0
6.929228,4.823145,0.0,Rural,0
6.930136,4.823145,0.0,Rural,0
6.931045,4.823145,0.0,Rural,0
6.931954,4.823145,0.0,Rural,0
6.932863,4.823145,0.0,Rural,0
6.933772,4.823145,0.0,Rural,0
6.93468,4.823145,0.0,Rural,0
6.935589,4.823145,0.0,Rural,0
6.936498,4.823145,0.0,Rural,0
6.937407,4.823145,0.0,Rural,0
6.938316,4.823145,0.0,Rural,0
6.939224,4.823145,0.0,Rural,0
6.940133,4.823145,0.0,Rural,0
6.941042,4.823145,0.0,Rural,0
6.941951,4.823145,0.0,Rural,0
6.94286,4.823145,0.0,Rural,0
6.943768,4.823145,0.0,Rural,0
6.944677,4.823145,0.0,Rural,0
6.945586,4.823145,0.0,Rural,0
6.946495,4.823145,0.0,Rural,0
6.947404,4.823145,0.0,Rural,0
6.948312,4.823145,193.0,Suburban,1
6.949221,4.823145,770.0,Urban,1
6.95013,4.823145,954.0,Urban,1
6.951039,4.823145,4640.0,High Urban,1
6.951948,4.823145,3918.0,High Urban,1
6.952857,4.823145,3750.0,High Urban,1
6.953765,4.823145,4515.0,High Urban,1
6.954674,4.823145,4515.0,High Urban,1
6.955583,4.823145,3092.0,High Urban,1
6.956492,4.823145,3514.0,High Urban,1
6.957401,4.823145,730.0,Urban,1
6.958309,4.823145,2728.0,High Urban,1
6.959218,4.823145,3315.0,High Urban,1
6.960127,4.823145,4344.0,High Urban,1
6.961036,4.823145,5009.0,High Urban,1
6.961945,4.823145,3635.0,High Urban,1
6.962853,4.823145,2508.0,High Urban,1
6.963762,4.823145,3014.0,High Urban,1
6.964671,4.823145,3014.0,High Urban,1
6.96558,4.823145,4776.0,High Urban,1
6.966489,4.823145,3992.0,High Urban,1
6.967397,4.823145,5119.0,High Urban,1
6.968306,4.823145,4799.0,High Urban,1
6.969215,4.823145,5243.0,High Urban,1
6.970124,4.823145,5319.0,High Urban,1
6.971033,4.823145,3201.0,High Urban,1
6.971941,4.823145,3594.0,High Urban,1
6.97285,4.823145,2283.0,Urban,1
6.973759,4.823145,4471.0,High Urban,1
6.974668,4.823145,4471.0,High Urban,1
6.975577,4.823145,4824.0,High Urban,1
6.976485,4.823145,3503.0,High Urban,1
6.977394,4.823145,1208.0,Urban,1
6.978303,4.823145,2623.0,High Urban,1
6.979212,4.823145,2550.0,High Urban,1
6.980121,4.823145,5157.0,High Urban,1
6.981029,4.823145,4235.0,High Urban,1
6.981938,4.823145,5387.0,High Urban,1
6.982847,4.823145,5205.0,High Urban,1
6.983756,4.823145,4415.0,High Urban,1
6.984665,4.823145,4415.0,High Urban,1
6.985573,4.823145,3996.0,High Urban,1
6.986482,4.823145,4032.0,High Urban,1
6.987391,4.823145,3465.0,High Urban,1
6.9883,4.823145,2320.0,Urban,1
6.989209,4.823145,1900.0,Urban,1
6.990117,4.823145,3228.0,High Urban,1
6.991026,4.823145,3865.0,High Urban,1
6.991935,4.823145,2894.0,High Urban,1
6.992844,4.823145,4635.0,High Urban,1
6.993753,4.823145,4608.0,High Urban,1
6.994661,4.823145,4608.0,High Urban,1
6.99557,4.823145,5762.0,High Urban,1
6.996479,4.823145,3660.0,High Urban,1
6.997388,4.823145,4285.0,High Urban,1
6.998297,4.823145,5408.0,High Urban,1
6.999205,4.823145,3309.0,High Urban,1
7.000114,4.823145,546.0,Urban,1
7.001023,4.823145,1111.0,Urban,1
7.001932,4.823145,165.0,Suburban,1
7.002841,4.823145,32.0,Suburban,1
7.003749,4.823145,169.0,Suburban,1
7.004658,4.823145,169.0,Suburban,1
7.005567,4.823145,4708.0,High Urban,1
7.006476,4.823145,4607.0,High Urban,1
7.007385,4.823145,1641.0,Urban,1
7.008293,4.823145,3246.0,High Urban,1
7.009202,4.823145,4693.0,High Urban,1
7.010111,4.823145,4117.0,High Urban,1
7.01102,4.823145,4722.0,High Urban,1
7.011929,4.823145,3940.0,High Urban,1
7.012837,4.823145,4123.0,High Urban,1
7.013746,4.823145,4484.0,High Urban,1
7.014655,4.823145,4484.0,High Urban,1
7.015564,4.823145,5133.0,High Urban,1
7.016473,4.823145,5015.0,High Urban,1
7.017382,4.823145,3927.0,High Urban,1
7.01829,4.823145,3820.0,High Urban,1
7.019199,4.823145,4474.0,High Urban,1
7.020108,4.823145,5309.0,High Urban,1
7.021017,4.823145,1094.0,Urban,1
7.021926,4.823145,1258.0,Urban,1
7.022834,4.823145,1639.0,Urban,1
7.023743,4.823145,1178.0,Urban,1
7.024652,4.823145,1178.0,Urban,1
7.025561,4.823145,4404.0,High Urban,1
7.02647,4.823145,6253.0,High Urban,1
7.027378,4.823145,4335.0,High Urban,1
7.028287,4.823145,3888.0,High Urban,1
7.029196,4.823145,457.0,Suburban,1
7.030105,4.823145,33.0,Suburban,1
7.031014,4.823145,0.0,Rural,0
7.031922,4.823145,0.0,Rural,0
7.032831,4.823145,1884.0,Urban,1
7.03374,4.823145,1884.0,Urban,1
7.034649,4.823145,496.0,Suburban,1
7.035558,4.823145,233.0,Suburban,1
7.036466,4.823145,785.0,Urban,1
7.037375,4.823145,5147.0,High Urban,1
7.038284,4.823145,3048.0,High Urban,1
7.039193,4.823145,2890.0,High Urban,1
7.040102,4.823145,7541.0,High Urban,1
7.04101,4.823145,7032.0,High Urban,1
7.041919,4.823145,6781.0,High Urban,1
7.042828,4.823145,5926.0,High Urban,1
7.043737,4.823145,5926.0,High Urban,1
7.044646,4.823145,3763.0,High Urban,1
7.045554,4.823145,0.0,Rural,0
7.046463,4.823145,13.0,Suburban,1
7.047372,4.823145,769.0,Urban,1
7.048281,4.823145,2922.0,High Urban,1
7.04919,4.823145,3875.0,High Urban,1
7.050098,4.823145,5409.0,High Urban,1
7.051007,4.823145,4932.0,High Urban,1
7.051916,4.823145,5827.0,High Urban,1
7.052825,4.823145,4902.0,High Urban,1
7.053734,4.823145,4902.0,High Urban,1
7.054642,4.823145,3576.0,High Urban,1
7.055551,4.823145,3832.0,High Urban,1
7.05646,4.823145,6335.0,High Urban,1
7.057369,4.823145,4745.0,High Urban,1
7.058278,4.823145,5214.0,High Urban,1
7.059186,4.823145,4494.0,High Urban,1
7.060095,4.823145,4283.0,High Urban,1
7.061004,4.823145,4580.0,High Urban,1
7.061913,4.823145,4344.0,High Urban,1
7.062822,4.823145,5506.0,High Urban,1
7.06373,4.823145,5506.0,High Urban,1
7.064639,4.823145,4305.0,High Urban,1
7.065548,4.823145,5069.0,High Urban,1
7.066457,4.823145,5194.0,High Urban,1
7.067366,4.823145,4896.0,High Urban,1
7.068274,4.823145,4200.0,High Urban,1
7.069183,4.823145,1988.0,Urban,1
7.070092,4.823145,38.0,Suburban,1
7.071001,4.823145,0.0,Rural,0
7.07191,4.823145,209.0,Suburban,1
7.072818,4.823145,4477.0,High Urban,1
7.073727,4.823145,4477.0,High Urban,1
7.074636,4.823145,5763.0,High Urban,1
7.075545,4.823145,5016.0,High Urban,1
7.076454,4.823145,4281.0,High Urban,1
7.077362,4.823145,4373.0,High Urban,1
7.078271,4.823145,4202.0,High Urban,1
7.07918,4.823145,5952.0,High Urban,1
7.080089,4.823145,5000.0,High Urban,1
7.080998,4.823145,5626.0,High Urban,1
7.081906,4.823145,2206.0,Urban,1
7.082815,4.823145,374.0,Suburban,1
7.083724,4.823145,374.0,Suburban,1
7.084633,4.823145,3675.0,High Urban,1
7.085542,4.823145,4797.0,High Urban,1
7.086451,4.823145,5098.0,High Urban,1
7.087359,4.823145,4981.0,High Urban,1
7.088268,4.823145,2694.0,High Urban,1
7.089177,4.823145,2874.0,High Urban,1
7.090086,4.823145,3322.0,High Urban,1
7.090995,4.823145,6514.0,High Urban,1
7.091903,4.823145,3193.0,High Urban,1
7.092812,4.823145,1949.0,Urban,1
7.093721,4.823145,1949.0,Urban,1
7.09463,4.823145,2724.0,High Urban,1
7.095539,4.823145,3891.0,High Urban,1
7.096447,4.823145,4054.0,High Urban,1
7.097356,4.823145,5050.0,High Urban,1
7.098265,4.823145,3350.0,High Urban,1
7.099174,4.823145,154.0,Suburban,1
6.900146,4.822236,0.0,Rural,0
6.901055,4.822236,0.0,Rural,0
6.901964,4.822236,0.0,Rural,0
6.902872,4.822236,0.0,Rural,0
6.903781,4.822236,0.0,Rural,0
6.90469,4.822236,0.0,Rural,0
6.905599,4.822236,0.0,Rural,0
6.906508,4.822236,0.0,Rural,0
6.907416,4.822236,308.0,Suburban,1
6.908325,4.822236,308.0,Suburban,1
6.909234,4.822236,968.0,Urban,1
6.910143,4.822236,550.0,Urban,1
6.911052,4.822236,282.0,Suburban,1
6.91196,4.822236,3.0,Suburban,1
6.912869,4.822236,2460.0,Urban,1
6.913778,4.822236,2252.0,Urban,1
6.914687,4.822236,2252.0,Urban,1
6.915596,4.822236,975.0,Urban,1
6.916504,4.822236,2904.0,High Urban,1
6.917413,4.822236,207.0,Suburban,1
6.918322,4.822236,207.0,Suburban,1
6.919231,4.822236,0.0,Rural,0
6.92014,4.822236,0.0,Rural,0
6.921048,4.822236,0.0,Rural,0
6.921957,4.822236,0.0,Rural,0
6.922866,4.822236,0.0,Rural,0
6.923775,4.822236,0.0,Rural,0
6.924684,4.822236,0.0,Rural,0
6.925592,4.822236,0.0,Rural,0
6.926501,4.822236,0.0,Rural,0
6.92741,4.822236,0.0,Rural,0
6.928319,4.822236,0.0,Rural,0
6.929228,4.822236,0.0,Rural,0
6.930136,4.822236,0.0,Rural,0
6.931045,4.822236,0.0,Rural,0
6.931954,4.822236,0.0,Rural,0
6.932863,4.822236,0.0,Rural,0
6.933772,4.822236,0.0,Rural,0
6.93468,4.822236,0.0,Rural,0
6.935589,4.822236,0.0,Rural,0
6.936498,4.822236,0.0,Rural,0
6.937407,4.822236,0.0,Rural,0
6.938316,4.822236,0.0,Rural,0
6.939224,4.822236,0.0,Rural,0
6.940133,4.822236,0.0,Rural,0
6.941042,4.822236,0.0,Rural,0
6.941951,4.822236,0.0,Rural,0
6.94286,4.822236,0.0,Rural,0
6.943768,4.822236,0.0,Rural,0
6.944677,4.822236,0.0,Rural,0
6.945586,4.822236,0.0,Rural,0
6.946495,4.822236,0.0,Rural,0
6.947404,4.822236,0.0,Rural,0
6.948312,4.822236,1439.0,Urban,1
6.949221,4.822236,2413.0,Urban,1
6.95013,4.822236,1455.0,Urban,1
6.951039,4.822236,3142.0,High Urban,1
6.951948,4.822236,5015.0,High Urban,1
6.952857,4.822236,4325.0,High Urban,1
6.953765,4.822236,4055.0,High Urban,1
6.954674,4.822236,4055.0,High Urban,1
6.955583,4.822236,4718.0,High Urban,1
6.956492,4.822236,3286.0,High Urban,1
6.957401,4.822236,2509.0,High Urban,1
6.958309,4.822236,3046.0,High Urban,1
6.959218,4.822236,3414.0,High Urban,1
6.960127,4.822236,4358.0,High Urban,1
6.961036,4.822236,4020.0,High Urban,1
6.961945,4.822236,4611.0,High Urban,1
6.962853,4.822236,3586.0,High Urban,1
6.963762,4.822236,2599.0,High Urban,1
6.964671,4.822236,2599.0,High Urban,1
6.96558,4.822236,3718.0,High Urban,1
6.966489,4.822236,4745.0,High Urban,1
6.967397,4.822236,4749.0,High Urban,1
6.968306,4.822236,4738.0,High Urban,1
6.969215,4.822236,5048.0,High Urban,1
6.970124,4.822236,3620.0,High Urban,1
6.971033,4.822236,1741.0,Urban,1
6.971941,4.822236,602.0,Urban,1
6.97285,4.822236,1199.0,Urban,1
6.973759,4.822236,5198.0,High Urban,1
6.974668,4.822236,5198.0,High Urban,1
6.975577,4.822236,4699.0,High Urban,1
6.976485,4.822236,4449.0,High Urban,1
6.977394,4.822236,2751.0,High Urban,1
6.978303,4.822236,3887.0,High Urban,1
6.979212,4.822236,3073.0,High Urban,1
6.980121,4.822236,5841.0,High Urban,1
6.981029,4.822236,4539.0,High Urban,1
6.981938,4.822236,5633.0,High Urban,1
6.982847,4.822236,5067.0,High Urban,1
6.983756,4.822236,3777.0,High Urban,1
6.984665,4.822236,3777.0,High Urban,1
6.985573,4.822236,3711.0,High Urban,1
6.986482,4.822236,4320.0,High Urban,1
6.987391,4.822236,4198.0,High Urban,1
6.9883,4.822236,3309.0,High Urban,1
6.989209,4.822236,3617.0,High Urban,1
6.990117,4.822236,3334.0,High Urban,1
6.991026,4.822236,3349.0,High Urban,1
6.991935,4.822236,2471.0,Urban,1
6.992844,4.822236,3873.0,High Urban,1
6.993753,4.822236,3647.0,High Urban,1
6.994661,4.822236,3647.0,High Urban,1
6.99557,4.822236,4722.0,High Urban,1
6.996479,4.822236,3833.0,High Urban,1
6.997388,4.822236,3930.0,High Urban,1
6.998297,4.822236,5148.0,High Urban,1
6.999205,4.822236,2846.0,High Urban,1
7.000114,4.822236,506.0,Urban,1
7.001023,4.822236,1398.0,Urban,1
7.001932,4.822236,0.0,Rural,0
7.002841,4.822236,56.0,Suburban,1
7.003749,4.822236,602.0,Urban,1
7.004658,4.822236,602.0,Urban,1
7.005567,4.822236,3536.0,High Urban,1
7.006476,4.822236,4165.0,High Urban,1
7.007385,4.822236,1912.0,Urban,1
7.008293,4.822236,3814.0,High Urban,1
7.009202,4.822236,2050.0,Urban,1
7.010111,4.822236,3152.0,High Urban,1
7.01102,4.822236,5142.0,High Urban,1
7.011929,4.822236,3536.0,High Urban,1
7.012837,4.822236,3853.0,High Urban,1
7.013746,4.822236,3258.0,High Urban,1
7.014655,4.822236,3258.0,High Urban,1
7.015564,4.822236,3355.0,High Urban,1
7.016473,4.822236,5068.0,High Urban,1
7.017382,4.822236,5052.0,High Urban,1
7.01829,4.822236,3546.0,High Urban,1
7.019199,4.822236,2733.0,High Urban,1
7.020108,4.822236,3562.0,High Urban,1
7.021017,4.822236,3103.0,High Urban,1
7.021926,4.822236,2747.0,High Urban,1
7.022834,4.822236,1951.0,Urban,1
7.023743,4.822236,1473.0,Urban,1
7.024652,4.822236,1473.0,Urban,1
7.025561,4.822236,5452.0,High Urban,1
7.02647,4.822236,5388.0,High Urban,1
7.027378,4.822236,3716.0,High Urban,1
7.028287,4.822236,5624.0,High Urban,1
7.029196,4.822236,1858.0,Urban,1
7.030105,4.822236,0.0,Rural,0
7.031014,4.822236,0.0,Rural,0
7.031922,4.822236,680.0,Urban,1
7.032831,4.822236,3727.0,High Urban,1
7.03374,4.822236,1044.0,Urban,1
7.034649,4.822236,1044.0,Urban,1
7.035558,4.822236,16.0,Suburban,1
7.036466,4.822236,551.0,Urban,1
7.037375,4.822236,2338.0,Urban,1
7.038284,4.822236,5018.0,High Urban,1
7.039193,4.822236,4522.0,High Urban,1
7.040102,4.822236,7958.0,High Urban,1
7.04101,4.822236,8587.0,High Urban,1
7.041919,4.822236,6867.0,High Urban,1
7.042828,4.822236,3896.0,High Urban,1
7.043737,4.822236,2334.0,Urban,1
7.044646,4.822236,2334.0,Urban,1
7.045554,4.822236,18.0,Suburban,1
7.046463,4.822236,0.0,Rural,0
7.047372,4.822236,0.0,Rural,0
7.048281,4.822236,487.0,Suburban,1
7.04919,4.822236,4281.0,High Urban,1
7.050098,4.822236,4805.0,High Urban,1
7.051007,4.822236,6035.0,High Urban,1
7.051916,4.822236,4841.0,High Urban,1
7.052825,4.822236,5064.0,High Urban,1
7.053734,4.822236,5064.0,High Urban,1
7.054642,4.822236,1578.0,Urban,1
7.055551,4.822236,4972.0,High Urban,1
